id,title,field,value,trigger,context,flag
29,Reports Database:Families and Schools Together SROI Case Stu,p2_understand_changes,2,Level-2 keyword: 'theory of change',tor to the stress and social isolation. theory of change if we strengthen communication and connections between parents/,
29,Reports Database:Families and Schools Together SROI Case Stu,p3_value_what_matters,1,Level-1 keyword (single hit): 'value',,WEAK — only 1 keyword; may be coincidental
29,Reports Database:Families and Schools Together SROI Case Stu,p4_only_material,0,No keywords matched,,
29,Reports Database:Families and Schools Together SROI Case Stu,p5_do_not_overclaim,0,No keywords matched,,
29,Reports Database:Families and Schools Together SROI Case Stu,p6_be_transparent,0,No keywords matched,,
29,Reports Database:Families and Schools Together SROI Case Stu,p7_verify_result,0,No keywords matched,,
29,Reports Database:Families and Schools Together SROI Case Stu,p8_be_responsive,0,No keywords matched,,
30,Reports Database:Beltline Youth Centre SROI Case Study,p1_involve_stakeholders,1,Level-1 keyword (single hit): 'participant',,WEAK — only 1 keyword; may be coincidental
30,Reports Database:Beltline Youth Centre SROI Case Study,p2_understand_changes,2,Level-2 keyword: 'theory of change', settle into their new lives in canada. theory of change many youth involved in beltline are routinely exposed to local ,
30,Reports Database:Beltline Youth Centre SROI Case Study,p3_value_what_matters,1,Level-1 keyword (single hit): 'value',,WEAK — only 1 keyword; may be coincidental
30,Reports Database:Beltline Youth Centre SROI Case Study,p4_only_material,0,No keywords matched,,
30,Reports Database:Beltline Youth Centre SROI Case Study,p5_do_not_overclaim,0,No keywords matched,,
30,Reports Database:Beltline Youth Centre SROI Case Study,p6_be_transparent,1,Level-1 keyword (single hit): 'source',,WEAK — only 1 keyword; may be coincidental
30,Reports Database:Beltline Youth Centre SROI Case Study,p7_verify_result,0,No keywords matched,,
30,Reports Database:Beltline Youth Centre SROI Case Study,p8_be_responsive,0,No keywords matched,,
31,Reports Database:Youth Matters Program SROI Case Study,p1_involve_stakeholders,2,Level-2 keyword: 'participat',table within their peer group. they may participate in high-risk situations in order to fit in and to have a sense the y,
31,Reports Database:Youth Matters Program SROI Case Study,p2_understand_changes,2,Level-2 keyword: 'theory of change',and offer links to supportive networks. theory of change if at-risk youth are engaged through activities and diverse opp,
31,Reports Database:Youth Matters Program SROI Case Study,p3_value_what_matters,1,Level-1 keyword (single hit): 'value',,WEAK — only 1 keyword; may be coincidental
31,Reports Database:Youth Matters Program SROI Case Study,p4_only_material,0,No keywords matched,,
31,Reports Database:Youth Matters Program SROI Case Study,p5_do_not_overclaim,0,No keywords matched,,
31,Reports Database:Youth Matters Program SROI Case Study,p6_be_transparent,1,Level-1 keyword (single hit): 'source',,WEAK — only 1 keyword; may be coincidental
31,Reports Database:Youth Matters Program SROI Case Study,p7_verify_result,1,Level-1 keyword (single hit): 'range',,WEAK — only 1 keyword; may be coincidental
31,Reports Database:Youth Matters Program SROI Case Study,p8_be_responsive,1,Level-1 keyword (single hit): 'learning',,WEAK — only 1 keyword; may be coincidental
34,Reports Database:YWCA Mary Dover House SROI Case Study,p1_involve_stakeholders,0,No keywords matched,,
34,Reports Database:YWCA Mary Dover House SROI Case Study,p2_understand_changes,2,Level-2 keyword: 'theory of change',sult of the lack of affordable housing. theory of change if women who are experiencing domestic violence have access to ,
34,Reports Database:YWCA Mary Dover House SROI Case Study,p3_value_what_matters,1,Level-1 keyword (single hit): 'value',,WEAK — only 1 keyword; may be coincidental
34,Reports Database:YWCA Mary Dover House SROI Case Study,p4_only_material,0,No keywords matched,,
34,Reports Database:YWCA Mary Dover House SROI Case Study,p5_do_not_overclaim,0,No keywords matched,,
34,Reports Database:YWCA Mary Dover House SROI Case Study,p6_be_transparent,0,No keywords matched,,
34,Reports Database:YWCA Mary Dover House SROI Case Study,p7_verify_result,0,No keywords matched,,
34,Reports Database:YWCA Mary Dover House SROI Case Study,p8_be_responsive,1,"Level-1 keywords (2 hits): ['learning', 'improvement']",lessness. many homeless women learning with: convened by: sroi facilitated learning group ,
35,Reports Database:Louise Dean Centre Programming for Pregnant,p1_involve_stakeholders,1,Level-1 keyword (single hit): 'participant',,WEAK — only 1 keyword; may be coincidental
35,Reports Database:Louise Dean Centre Programming for Pregnant,p2_understand_changes,2,Level-2 keyword: 'theory of change', and 3) remove themselves from negative theory of change if pregnant teens and teen mothers at high-risk of financial an,
35,Reports Database:Louise Dean Centre Programming for Pregnant,p3_value_what_matters,1,Level-1 keyword (single hit): 'value',,WEAK — only 1 keyword; may be coincidental
35,Reports Database:Louise Dean Centre Programming for Pregnant,p4_only_material,0,No keywords matched,,
35,Reports Database:Louise Dean Centre Programming for Pregnant,p5_do_not_overclaim,0,No keywords matched,,
35,Reports Database:Louise Dean Centre Programming for Pregnant,p6_be_transparent,1,Level-1 keyword (single hit): 'evidence',,WEAK — only 1 keyword; may be coincidental
35,Reports Database:Louise Dean Centre Programming for Pregnant,p7_verify_result,0,No keywords matched,,
35,Reports Database:Louise Dean Centre Programming for Pregnant,p8_be_responsive,0,No keywords matched,,
36,Reports Database:Discovery House Child and Youth Services SR,p1_involve_stakeholders,2,Level-2 keyword: 'participat',hese children will have the capacity to participate in communities free of domestic violence and to completely break fre,
36,Reports Database:Discovery House Child and Youth Services SR,p2_understand_changes,1,"Level-1 keywords (3 hits): ['change', 'impact', 'result']","t for the mother’s process of change, during which she learns to be her child’s strongest ",
36,Reports Database:Discovery House Child and Youth Services SR,p3_value_what_matters,1,Level-1 keyword (single hit): 'value',,WEAK — only 1 keyword; may be coincidental
36,Reports Database:Discovery House Child and Youth Services SR,p4_only_material,0,No keywords matched,,
36,Reports Database:Discovery House Child and Youth Services SR,p5_do_not_overclaim,0,No keywords matched,,
36,Reports Database:Discovery House Child and Youth Services SR,p6_be_transparent,1,Level-1 keyword (single hit): 'source',,WEAK — only 1 keyword; may be coincidental
36,Reports Database:Discovery House Child and Youth Services SR,p7_verify_result,1,Level-1 keyword (single hit): 'range',,WEAK — only 1 keyword; may be coincidental
36,Reports Database:Discovery House Child and Youth Services SR,p8_be_responsive,1,Level-1 keyword (single hit): 'learning',,WEAK — only 1 keyword; may be coincidental
37,Reports Database:Family Diversionary Program SROI Case Study,p1_involve_stakeholders,1,"Level-1 keywords (2 hits): ['participant', 'engagement']",s. it makes life easier!” - a participant in the family diversionary program program backg,
37,Reports Database:Family Diversionary Program SROI Case Study,p2_understand_changes,2,Level-2 keyword: 'theory of change',iversionary program program background: theory of change if parents at-risk of separation from their children learn how ,
37,Reports Database:Family Diversionary Program SROI Case Study,p3_value_what_matters,1,Level-1 keyword (single hit): 'value',,WEAK — only 1 keyword; may be coincidental
37,Reports Database:Family Diversionary Program SROI Case Study,p4_only_material,0,No keywords matched,,
37,Reports Database:Family Diversionary Program SROI Case Study,p5_do_not_overclaim,0,No keywords matched,,
37,Reports Database:Family Diversionary Program SROI Case Study,p6_be_transparent,1,Level-1 keyword (single hit): 'source',,WEAK — only 1 keyword; may be coincidental
37,Reports Database:Family Diversionary Program SROI Case Study,p7_verify_result,1,Level-1 keyword (single hit): 'range',,WEAK — only 1 keyword; may be coincidental
37,Reports Database:Family Diversionary Program SROI Case Study,p8_be_responsive,1,Level-1 keyword (single hit): 'learning',,WEAK — only 1 keyword; may be coincidental
38,Reports Database:Community Respite Program SROI Case Study,p1_involve_stakeholders,0,No keywords matched,,
38,Reports Database:Community Respite Program SROI Case Study,p2_understand_changes,2,Level-2 keyword: 'theory of change', experiencing mental health challenges. theory of change if parents of newborns who are suffering from sleep deprivation,
38,Reports Database:Community Respite Program SROI Case Study,p3_value_what_matters,1,Level-1 keyword (single hit): 'value',,WEAK — only 1 keyword; may be coincidental
38,Reports Database:Community Respite Program SROI Case Study,p4_only_material,0,No keywords matched,,
38,Reports Database:Community Respite Program SROI Case Study,p5_do_not_overclaim,0,No keywords matched,,
38,Reports Database:Community Respite Program SROI Case Study,p6_be_transparent,1,Level-1 keyword (single hit): 'source',,WEAK — only 1 keyword; may be coincidental
38,Reports Database:Community Respite Program SROI Case Study,p7_verify_result,1,Level-1 keyword (single hit): 'range',,WEAK — only 1 keyword; may be coincidental
38,Reports Database:Community Respite Program SROI Case Study,p8_be_responsive,0,No keywords matched,,
40,Reports Database:Measuring the social impact of the Tomorrow,p1_involve_stakeholders,1,Level-1 keyword (single hit): 'engagement',,WEAK — only 1 keyword; may be coincidental
40,Reports Database:Measuring the social impact of the Tomorrow,p2_understand_changes,1,"Level-1 keywords (4 hits): ['outcome', 'impact', 'benefit']",onsider how best to introduce outcome-based contracts in the third sector. this will allow,
40,Reports Database:Measuring the social impact of the Tomorrow,p3_value_what_matters,1,Level-1 keyword (single hit): 'value',,WEAK — only 1 keyword; may be coincidental
40,Reports Database:Measuring the social impact of the Tomorrow,p4_only_material,1,Level-1 keyword (single hit): 'relevant',,WEAK — only 1 keyword; may be coincidental
40,Reports Database:Measuring the social impact of the Tomorrow,p5_do_not_overclaim,0,No keywords matched,,
40,Reports Database:Measuring the social impact of the Tomorrow,p6_be_transparent,1,Level-1 keyword (single hit): 'source',,WEAK — only 1 keyword; may be coincidental
40,Reports Database:Measuring the social impact of the Tomorrow,p7_verify_result,1,"Level-1 keywords (2 hits): ['range', 'conservative']"," tomorrow‟s people, on a wide range of issues from corporate strategy to public policy. to",
