id,title,principle,llm_score,llm_confidence,llm_key_phrase,llm_justification,keyword_score,error
33,Reports Database:Fair Gains SROI Case Study,p3_value_what_matters,0,high,none,The report does not provide any specific financial proxies or unit values used to monetize outcomes.,1,
33,Reports Database:Fair Gains SROI Case Study,p5_do_not_overclaim,1,medium,deadweight is 'taken into account',The report acknowledges the consideration of deadweight but does not provide specific rates or detailed adjustments.,0,
33,Reports Database:Fair Gains SROI Case Study,p8_be_responsive,0,high,none,The excerpt does not provide any specific recommendations or lessons learned from the SROI process.,1,
33,Reports Database:Fair Gains SROI Case Study,p6_be_transparent,1,medium,data was collected from multiple sources,The report acknowledges the collection of data but does not provide specific assumptions or their justifications.,0,
33,Reports Database:Fair Gains SROI Case Study,p4_only_material,0,high,none,The report does not explicitly discuss any outcomes that were excluded or provide reasons for their exclusion.,0,
33,Reports Database:Fair Gains SROI Case Study,p7_verify_result,0,high,none,The report does not provide any evidence of sensitivity analysis or scenario testing for the SROI ratio.,0,
33,Reports Database:Fair Gains SROI Case Study,p2_understand_changes,2,high,If people living on low-incomes participate in an asset-building program,"The report provides a clear theory of change linking activities to specific outcomes, detailing how participants' savings and financial management skills lead to asset acquisition and economic independence.",2,
33,Reports Database:Fair Gains SROI Case Study,p1_involve_stakeholders,1,medium,"attend regular workshops, peer group meetings and one-on-one consultation sessions","The report mentions consultation activities such as workshops and meetings, but lacks detailed evidence of stakeholder validation or specific engagement in identifying outcomes.",2,
28,Reports Database:Future Jobs Fund Programme SROI Evaluation,p6_be_transparent,0,high,none,The excerpt does not provide any specific assumptions or their justifications.,2,
28,Reports Database:Future Jobs Fund Programme SROI Evaluation,p1_involve_stakeholders,0,high,none,The excerpt does not provide any specific evidence of stakeholder engagement in the SROI process.,2,
28,Reports Database:Future Jobs Fund Programme SROI Evaluation,p3_value_what_matters,0,high,none,The excerpt does not provide any specific financial proxies or unit values used to monetize outcomes.,0,
28,Reports Database:Future Jobs Fund Programme SROI Evaluation,p7_verify_result,0,high,none,The excerpt does not provide any evidence of sensitivity analysis or testing of key assumptions.,0,
28,Reports Database:Future Jobs Fund Programme SROI Evaluation,p5_do_not_overclaim,1,medium,approximately £1.60 can be directly attributed to New Deal of the Mind,"The report acknowledges attribution but does not provide specific rates or adjustments for deadweight, displacement, or drop-off.",0,
28,Reports Database:Future Jobs Fund Programme SROI Evaluation,p2_understand_changes,1,medium,the programme has led to substantially improved levels of psychological well-being,"While the report mentions outcomes such as improved employability and psychological well-being, it does not explicitly link these outcomes to specific activities or provide a detailed theory of change.",1,
28,Reports Database:Future Jobs Fund Programme SROI Evaluation,p4_only_material,0,high,none,The excerpt does not provide any explicit discussion of outcomes that were excluded or the reasons for their exclusion.,0,
28,Reports Database:Future Jobs Fund Programme SROI Evaluation,p8_be_responsive,0,high,none,The excerpt does not provide any specific recommendations or lessons learned from the SROI process.,1,
166,Reports Database:SecondBite Food Distribution Activities: So,p3_value_what_matters,0,high,none,The excerpt does not provide any specific evidence of monetisation proxies or financial values assigned to outcomes.,1,
166,Reports Database:SecondBite Food Distribution Activities: So,p8_be_responsive,0,high,none,The excerpt does not provide any specific recommendations or lessons learned from the SROI process.,0,
166,Reports Database:SecondBite Food Distribution Activities: So,p4_only_material,0,high,none,The excerpt does not provide any explicit discussion of outcomes that were excluded or the reasons for their exclusion.,0,
166,Reports Database:SecondBite Food Distribution Activities: So,p5_do_not_overclaim,0,high,none,"The excerpt does not provide any specific evidence or mention of adjustments for deadweight, attribution, displacement, or drop-off.",0,
166,Reports Database:SecondBite Food Distribution Activities: So,p7_verify_result,0,high,none,The excerpt does not provide any evidence of sensitivity analysis or scenario testing related to the SROI ratio.,0,
166,Reports Database:SecondBite Food Distribution Activities: So,p6_be_transparent,0,high,none,The excerpt does not provide any specific assumptions or their justifications.,1,
166,Reports Database:SecondBite Food Distribution Activities: So,p2_understand_changes,1,medium,understanding SecondBite’s impact,The report acknowledges the impact and outcomes but does not provide a specific theory of change or detailed linkage between activities and outcomes.,1,
166,Reports Database:SecondBite Food Distribution Activities: So,p1_involve_stakeholders,0,high,none,The report does not provide any specific evidence of stakeholder engagement in the SROI process.,1,
172,Reports Database:Furnish SROI Report,p8_be_responsive,0,high,none,The report excerpt does not provide any specific recommendations or lessons learned from the SROI process.,0,
172,Reports Database:Furnish SROI Report,p3_value_what_matters,0,high,none,The report does not provide any specific financial proxies or unit values used to monetize outcomes.,1,
172,Reports Database:Furnish SROI Report,p1_involve_stakeholders,0,high,none,The report does not provide any specific evidence of stakeholder engagement in the SROI process.,2,
172,Reports Database:Furnish SROI Report,p2_understand_changes,2,high,Theory of Change 1 DONATIONS AND COLLECTIONS Offices General Clearances Homes,The report presents a clear theory of change diagram linking activities to specific outcomes and benefits.,2,
172,Reports Database:Furnish SROI Report,p4_only_material,0,high,none,The report does not provide any explicit discussion of outcomes that were excluded or the reasons for their exclusion.,0,
